# Patched GTOC13 Solution File
# Generated: 2026-05-08 11:09:34
# Sequence: [9 8 7 6 7 6 7 6 7 8 6 7 5 6 5 8 9 ]
# Mission time: 278.36 years
#
9, 1, 0.000000000000000e+00, 4.170725300952423e+09, -9.028698856278788e+09, -6.353138256519281e+08, 1.902844671777551e+00, 5.689335007284651e+00, 1.176035301760014e-01, 5.451093582681482e+00, 6.901431603048811e+00, 3.157901661470708e-01
9, 1, 0.000000000000000e+00, 4.170725300952423e+09, -9.028698856278788e+09, -6.353138256519281e+08, 1.902844671777551e+00, 5.689335007284652e+00, 1.176035301760014e-01, 5.451093582681482e+00, 6.901431603048811e+00, 3.157901661470708e-01
0, 0, 0.000000000000000e+00, 4.170725300952423e+09, -9.028698856278788e+09, -6.353138256519281e+08, 1.902844671777551e+00, 5.689335007284652e+00, 1.176035301760014e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
0, 0, 1.640995200000000e+09, 4.772121200036940e+09, 2.272874353595292e+09, -2.033620695141616e+08, -2.624946015186294e+00, 7.322255875326685e+00, 4.679700928024847e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
8, 1, 1.640995200000000e+09, 4.772121200036940e+09, 2.272874353595292e+09, -2.033620695141616e+08, -2.624946015186294e+00, 7.322255875326685e+00, 4.679700928024847e-01, -1.772689274024803e-01, 3.108338858343653e+00, -8.352662158914012e-01
8, 1, 1.640995200000000e+09, 4.772121200036940e+09, 2.272874353595292e+09, -2.033620695141616e+08, -3.652821321813066e+00, 1.493322134468487e+00, 6.353666319141273e-02, -1.205144234029253e+00, -2.720594882514545e+00, -1.239699645502473e+00
0, 0, 1.640995200000000e+09, 4.772121200036940e+09, 2.272874353595292e+09, -2.033620695141616e+08, -3.652821321813066e+00, 1.493322134468487e+00, 6.353666319141273e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
0, 0, 2.230808875084516e+09, 1.668861065566006e+09, 2.497644547058927e+09, -1.196389682625582e+08, -7.270078511557549e+00, -1.635458990805717e+00, 2.577470677528452e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
7, 1, 2.230808875084516e+09, 1.668861065566006e+09, 2.497644547058927e+09, -1.196389682625582e+08, -7.270078511557549e+00, -1.635458990805717e+00, 2.577470677528453e-01, -1.932765217146843e+00, -4.929277512305351e+00, 7.369669141802859e-01
7, 1, 2.230808875084516e+09, 1.668861065566006e+09, 2.497644547058927e+09, -1.196389682625582e+08, -5.955037151687241e+00, -1.979299025642695e+00, 1.445801185988860e-01, -6.177238572765358e-01, -5.273117547142328e+00, 6.237999650263266e-01
0, 0, 2.230808875084516e+09, 1.668861065566006e+09, 2.497644547058927e+09, -1.196389682625582e+08, -5.955037151687241e+00, -1.979299025642695e+00, 1.445801185988860e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
0, 0, 2.820814275944926e+09, 2.282397043678925e+09, -6.726229174096979e+08, 2.869284767491115e+06, 7.451652268200777e+00, 2.873399664813058e+00, -1.970688925085872e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
6, 1, 2.820814275944926e+09, 2.282397043678925e+09, -6.726229174096979e+08, 2.869284767491115e+06, 7.451652268200776e+00, 2.873399664813059e+00, -1.970688925085872e-01, 5.682536128788851e+00, -4.114772240466101e+00, -1.471999683378547e-01
6, 1, 2.820814275944926e+09, 2.282397043678925e+09, -6.726229174096979e+08, 2.869284767491115e+06, -5.224153188784067e+00, 7.560298202705595e+00, -1.551920239721213e-01, -6.993269328195993e+00, 5.721262974264354e-01, -1.053230998013888e-01
0, 0, 2.820814275944926e+09, 2.282397043678925e+09, -6.726229174096979e+08, 2.869284767491115e+06, -5.224153188784067e+00, 7.560298202705595e+00, -1.551920239721213e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
0, 0, 3.260200781423575e+09, -1.623025313737977e+09, -1.527358624776865e+09, 4.747033282082687e+07, -1.140380911713738e+00, -9.539892938409075e+00, 2.423588169826738e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
7, 1, 3.260200781423575e+09, -1.623025313737977e+09, -1.527358624776865e+09, 4.747033282082687e+07, -1.140380911713738e+00, -9.539892938409075e+00, 2.423588169826738e-01, -6.972233145123619e+00, -3.427660610947832e+00, -4.732566913501748e-01
7, 1, 3.260200781423575e+09, -1.623025313737977e+09, -1.527358624776865e+09, 4.747033282082687e+07, -1.922838135153812e+00, -6.307103703353430e+00, 7.400267544294638e-02, -7.754690368563693e+00, -1.948713758921876e-01, -6.416128328899022e-01
0, 0, 3.260200781423575e+09, -1.623025313737977e+09, -1.527358624776865e+09, 4.747033282082687e+07, -1.922838135153812e+00, -6.307103703353430e+00, 7.400267544294638e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
0, 0, 4.034794290833077e+09, -2.667416578918253e+08, -2.209389041717759e+09, 1.553630622283559e+07, 3.944162720563125e+00, 5.302750037646424e+00, -1.216430563710881e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
6, 1, 4.034794290833077e+09, -2.667416578918253e+08, -2.209389041717759e+09, 1.553630622283559e+07, 3.944162720563125e+00, 5.302750037646424e+00, -1.216430563710881e-01, -3.598082721112062e+00, 7.087163327670228e+00, -1.280843232058240e-01
6, 1, 4.034794290833077e+09, -2.667416578918253e+08, -2.209389041717759e+09, 1.553630622283559e+07, 5.757265385841679e+00, 2.693574278052346e+00, 6.327197435839997e+00, -1.784980055833508e+00, 4.477987568076149e+00, 6.320756169005261e+00
0, 0, 4.034794290833077e+09, -2.667416578918253e+08, -2.209389041717759e+09, 1.553630622283559e+07, 5.757265385841679e+00, 2.693574278052346e+00, 6.327197435839997e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
0, 0, 4.734510189710569e+09, 1.832458608381188e+08, 2.877388648547091e+09, -2.119987012509773e+08, -3.971745779282470e+00, 3.128552875971197e+00, -5.103355790418851e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
7, 1, 4.734510189710569e+09, 1.832458608381188e+08, 2.877388648547091e+09, -2.119987012509773e+08, -3.971745779282470e+00, 3.128552875971197e+00, -5.103355790418851e+00, 2.592485258811097e+00, 3.457100830530524e+00, -4.848541365308034e+00
7, 1, 4.734510189710569e+09, 1.832458608381188e+08, 2.877388648547091e+09, -2.119987012509773e+08, -1.542182575446016e-01, -8.936137308562095e-01, 6.245719773602942e-01, 6.410012780548965e+00, -5.650657762968834e-01, 8.793864024711112e-01
0, 0, 4.734510189710569e+09, 1.832458608381188e+08, 2.877388648547091e+09, -2.119987012509773e+08, -1.542182575446016e-01, -8.936137308562095e-01, 6.245719773602942e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
0, 0, 4.995960962002144e+09, 1.034372603507018e+08, 1.986564571665106e+09, -1.386204402740867e+07, -4.860924130673163e-01, -6.628744011007053e+00, 8.555369068109403e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
6, 1, 4.995960962002144e+09, 1.034372603507018e+08, 1.986564571665106e+09, -1.386204402740867e+07, -4.860924130673165e-01, -6.628744011007053e+00, 8.555369068109403e-01, 8.161893450618292e+00, -6.241548352323276e+00, 8.460435078651617e-01
6, 1, 4.995960962002144e+09, 1.034372603507018e+08, 1.986564571665106e+09, -1.386204402740867e+07, -2.547261242700575e+00, -6.133779788048631e-01, 8.317274062868028e+00, 6.100724620985034e+00, -2.261823201210862e-01, 8.307780663922250e+00
0, 0, 4.995960962002144e+09, 1.034372603507018e+08, 1.986564571665106e+09, -1.386204402740867e+07, -2.547261242700575e+00, -6.133779788048631e-01, 8.317274062868028e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
