# Patched GTOC13 Solution File
# Generated: 2026-05-08 22:46:29
# Sequence: [8 5 7 4 5 6 5 4 5 7 8 6 5 6 5 8 7 6 5 7 5 6 7 5 6 8 9 ]
# Mission time: 295.57 years
#
8, 1, 0.000000000000000e+00, 2.928060101686770e+09, -4.516230450146143e+09, -1.442071985902375e+09, -7.759502416075952e-01, 6.810305756375470e+00, 1.391315585131469e+00, -4.857585001510549e+00, 4.338026398465314e+00, 1.447521406168761e+00
8, 1, 0.000000000000000e+00, 2.928060101686770e+09, -4.516230450146143e+09, -1.442071985902375e+09, -7.759502416075954e-01, 6.810305756375470e+00, 1.391315585131469e+00, -4.857585001510549e+00, 4.338026398465314e+00, 1.447521406168761e+00
0, 0, 0.000000000000000e+00, 2.928060101686770e+09, -4.516230450146143e+09, -1.442071985902375e+09, -7.759502416075954e-01, 6.810305756375470e+00, 1.391315585131469e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
0, 0, 6.311520000000000e+08, 6.995601633680154e+08, 8.374820681929082e+08, 0.000000000000000e+00, -1.354417341881023e+01, 7.281163731952169e+00, 4.223910540553652e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
5, 1, 6.311520000000000e+08, 6.995601633680154e+08, 8.374820681929082e+08, 0.000000000000000e+00, -1.354417341881023e+01, 7.281163731952169e+00, 4.223910540553652e+00, -5.262748002340659e+00, -6.118312679333897e-01, 4.223910540553652e+00
5, 1, 6.311520000000000e+08, 6.995601633680154e+08, 8.374820681929082e+08, 0.000000000000000e+00, -1.443150394207943e+01, 5.077863985909174e+00, -4.047799348436822e-01, -6.150078525609857e+00, -2.815131013976385e+00, -4.047799348436822e-01
0, 0, 6.311520000000000e+08, 6.995601633680154e+08, 8.374820681929082e+08, 0.000000000000000e+00, -1.443150394207943e+01, 5.077863985909174e+00, -4.047799348436822e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
0, 0, 8.907859166275613e+08, -2.124805461489657e+09, -7.642780634563776e+08, -3.222078239357165e+07, -4.587362748158412e+00, -9.009962649570465e+00, 6.370442044311551e-02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
7, 1, 8.907859166275613e+08, -2.124805461489657e+09, -7.642780634563776e+08, -3.222078239357165e+07, -4.587362748158412e+00, -9.009962649570465e+00, 6.370442044311553e-02, -7.852492147458034e+00, -1.323531539665222e+00, -6.627183498782536e-01
7, 1, 8.907859166275613e+08, -2.124805461489657e+09, -7.642780634563776e+08, -3.222078239357165e+07, -5.166671034679509e-01, -6.498229189813385e-01, 5.347827234127602e-01, -3.781796502767572e+00, 7.036608190923904e+00, -1.916400469086089e-01
0, 0, 8.907859166275613e+08, -2.124805461489657e+09, -7.642780634563776e+08, -3.222078239357165e+07, -5.166671034679509e-01, -6.498229189813385e-01, 5.347827234127602e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
