# Patched GTOC13 Solution File
# Generated: 2026-05-08 10:46:47
# Sequence: [9 8 7 5 6 4 7 5 7 5 6 5 8 5 6 7 5 6 5 7 1000 ]
# Mission time: 298.48 years
#
9, 1, 0.000000000000000e+00, 4.170725300952423e+09, -9.028698856278788e+09, -6.353138256519281e+08, 1.857991778009267e+00, 5.343156429231422e+00, 2.349906297787516e-01, 5.406240688913197e+00, 6.555253024995583e+00, 4.331772657498210e-01
9, 1, 0.000000000000000e+00, 4.170725300952423e+09, -9.028698856278788e+09, -6.353138256519281e+08, 1.857991778009267e+00, 5.343156429231423e+00, 2.349906297787516e-01, 5.406240688913197e+00, 6.555253024995583e+00, 4.331772657498210e-01
0, 0, 0.000000000000000e+00, 4.170725300952423e+09, -9.028698856278788e+09, -6.353138256519281e+08, 1.857991778009267e+00, 5.343156429231423e+00, 2.349906297787516e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
0, 0, 1.814562000000000e+09, 4.280798681472574e+09, 2.968095230746778e+09, 2.466499965493143e+07, -3.398664586159147e+00, 6.768018763352923e+00, 4.851106822109827e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
8, 1, 1.814562000000000e+09, 4.280798681472574e+09, 2.968095230746778e+09, 2.466499965493143e+07, -3.398664586159147e+00, 6.768018763352923e+00, 4.851106822109827e-01, -1.927449389423499e-01, 2.993697350312762e+00, -8.329524308823935e-01
8, 1, 1.814562000000000e+09, 4.280798681472574e+09, 2.968095230746778e+09, 2.466499965493143e+07, -4.707890437009052e+00, 1.663350428668819e+00, -4.085141667860330e-01, -1.501970789792255e+00, -2.110970984371343e+00, -1.726577279879409e+00
0, 0, 1.814562000000000e+09, 4.280798681472574e+09, 2.968095230746778e+09, 2.466499965493143e+07, -4.707890437009052e+00, 1.663350428668819e+00, -4.085141667860330e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
0, 0, 2.475908207682975e+09, 1.723862317146118e+08, 2.876822471084476e+09, -2.124185276203001e+08, -7.533368558534753e+00, -3.354261367427924e+00, -1.880645164568042e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
7, 1, 2.475908207682975e+09, 1.723862317146118e+08, 2.876822471084476e+09, -2.124185276203001e+08, -7.533368558534753e+00, -3.354261367427924e+00, -1.880645164568042e-01, -9.674408980695128e-01, -2.998249833690742e+00, 6.472422841004383e-02
7, 1, 2.475908207682975e+09, 1.723862317146118e+08, 2.876822471084476e+09, -2.124185276203001e+08, -4.891934871465455e+00, -2.821607305605417e+00, 7.710362470824971e-01, 1.673992788999785e+00, -2.465595771868235e+00, 1.023824991949345e+00
0, 0, 2.475908207682975e+09, 1.723862317146118e+08, 2.876822471084476e+09, -2.124185276203001e+08, -4.891934871465455e+00, -2.821607305605417e+00, 7.710362470824971e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
0, 0, 2.979107219763647e+09, 5.155267755571758e+08, -9.208793027426918e+08, 0.000000000000000e+00, 1.396603682005273e+01, 1.407856390792676e+00, -1.757855483804370e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00
5, 1, 2.979107219763647e+09, 5.155267755571758e+08, -9.208793027426918e+08, 0.000000000000000e+00, 1.396603682005273e+01, 1.407856390792676e+00, -1.757855483804370e+00, 3.901621693013778e+00, -4.778161736410311e+00, -1.757855483804370e+00
5, 1, 2.979107219763647e+09, 5.155267755571758e+08, -9.208793027426918e+08, 0.000000000000000e+00, 1.334057788866458e+01, 1.169968568738310e+01, -9.884648376908839e-02, 3.276162761625626e+00, 5.513667560180108e+00, -9.884648376908839e-02
